"ORDESTOK,N,6,0","GRARARTI,C,10","CODIDEPO,C,2","ANTESTOK,N,12,2","ACTUSTOK,N,12,2","MINISTOK,N,12,2","MAXISTOK,N,12,2","PEDISTOK,N,12,2","INGRSTOK,N,12,2","EGRESTOK,N,12,2","AUXISTOK,N,8,2","UBICSTOK,C,5","CAPESTOK,N,12,2","CODIARTI,C,10","UBICSTO1,C,5","CODIPAPE,C,2","CODITIDE,C,1","VEPRSTOK,N,12,2","STOCKP,N,12,2"
13568,03496,98,0,0,0,0,0,0,0,0,,0,,,,,,
13569,03497,01,0,0,0,0,0,0,0,0,,0,,,,,,
13570,03497,98,0,0,0,0,0,0,0,0,,0,,,,,,
13571,03498,01,0,0,0,0,0,0,0,0,,0,,,,,,
13572,03498,98,0,0,0,0,0,0,0,0,,0,,,,,,
13573,03499,01,0,0,0,0,0,0,0,0,,0,,,,,,
13574,03499,98,0,0,0,0,0,0,0,0,,0,,,,,,
13575,03500,01,0,0,0,0,0,0,0,0,,0,,,,,,
13576,03500,98,0,0,0,0,0,0,0,0,,0,,,,,,
13577,03501,01,0,0,0,0,0,0,0,0,,0,,,,,,
13578,03501,98,0,0,0,0,0,0,0,0,,0,,,,,,
13579,03502,01,0,0,0,0,0,0,0,0,,0,,,,,,
13580,03502,98,0,0,0,0,0,0,0,0,,0,,,,,,
13581,03503,01,0,0,0,0,0,0,0,0,,0,,,,,,
13582,03503,98,0,0,0,0,0,0,0,0,,0,,,,,,
13583,03504,01,0,0,0,0,0,0,0,0,,0,,,,,,
13584,03504,98,0,0,0,0,0,0,0,0,,0,,,,,,
13585,03505,01,0,0,0,0,0,0,0,0,,0,,,,,,
13586,03505,98,0,0,0,0,0,0,0,0,,0,,,,,,
13587,03506,01,0,0,0,0,0,0,0,0,,0,,,,,,
13588,03506,98,0,0,0,0,0,0,0,0,,0,,,,,,
13589,03507,01,0,0,0,0,0,0,0,0,,0,,,,,,
13590,03507,98,0,0,0,0,0,0,0,0,,0,,,,,,
13591,03508,01,0,0,0,0,0,0,0,0,,0,,,,,,
13592,03508,98,0,0,0,0,0,0,0,0,,0,,,,,,
13593,03509,01,0,0,0,0,0,0,0,0,,0,,,,,,
13594,03509,98,0,0,0,0,0,0,0,0,,0,,,,,,
13595,03510,01,0,0,0,0,0,0,0,0,,0,,,,,,
13596,03510,98,0,0,0,0,0,0,0,0,,0,,,,,,
13597,03511,01,0,0,0,0,0,0,0,0,,0,,,,,,
13598,03511,98,0,0,0,0,0,0,0,0,,0,,,,,,
13599,03512,01,0,0,0,0,0,0,0,0,,0,,,,,,
13600,03512,98,0,0,0,0,0,0,0,0,,0,,,,,,
13601,03513,01,0,0,0,0,0,0,0,0,,0,,,,,,
13602,03513,98,0,0,0,0,0,0,0,0,,0,,,,,,
13603,03514,01,0,0,0,0,0,0,0,0,,0,,,,,,
13604,03514,98,0,0,0,0,0,0,0,0,,0,,,,,,
13605,03515,01,0,0,0,0,0,0,0,0,,0,,,,,,
13606,03515,98,0,0,0,0,0,0,0,0,,0,,,,,,
13607,03516,01,0,0,0,0,0,0,0,0,,0,,,,,,
13608,03516,98,0,0,0,0,0,0,0,0,,0,,,,,,
13609,03517,01,0,0,0,0,0,0,0,0,,0,,,,,,
13610,03517,98,0,0,0,0,0,0,0,0,,0,,,,,,
13611,03518,01,0,0,0,0,0,0,0,0,,0,,,,,,
13612,03518,98,0,0,0,0,0,0,0,0,,0,,,,,,
13613,03519,01,0,0,0,0,0,0,0,0,,0,,,,,,
13614,03519,98,0,0,0,0,0,0,0,0,,0,,,,,,
13615,03520,01,0,0,0,0,0,0,0,0,,0,,,,,,
13616,03520,98,0,0,0,0,0,0,0,0,,0,,,,,,
13617,03521,01,0,0,0,0,0,0,0,0,,0,,,,,,
13618,03521,98,0,0,0,0,0,0,0,0,,0,,,,,,
13619,03522,01,0,0,0,0,0,0,0,0,,0,,,,,,
13620,03522,98,0,0,0,0,0,0,0,0,,0,,,,,,
13621,03523,01,0,0,0,0,0,0,0,0,,0,,,,,,
13622,03523,98,0,0,0,0,0,0,0,0,,0,,,,,,
13623,03524,01,0,0,0,0,0,0,0,0,,0,,,,,,
13624,03524,98,0,0,0,0,0,0,0,0,,0,,,,,,
13625,03525,01,0,0,0,0,0,0,0,0,,0,,,,,,
13626,03525,98,0,0,0,0,0,0,0,0,,0,,,,,,
13627,03526,01,0,0,0,0,0,0,0,0,,0,,,,,,
13628,03526,98,0,0,0,0,0,0,0,0,,0,,,,,,
13629,03527,01,0,0,0,0,0,0,0,0,,0,,,,,,
13630,03527,98,0,0,0,0,0,0,0,0,,0,,,,,,
13631,03528,01,0,0,0,0,0,0,0,0,,0,,,,,,
13632,03528,98,0,0,0,0,0,0,0,0,,0,,,,,,
13633,03529,01,0,0,0,0,0,0,0,0,,0,,,,,,
13634,03529,98,0,0,0,0,0,0,0,0,,0,,,,,,
13635,03530,01,0,0,0,0,0,0,0,0,,0,,,,,,
13636,03530,98,0,0,0,0,0,0,0,0,,0,,,,,,
13637,03531,01,0,0,0,0,0,0,0,0,,0,,,,,,
13638,03531,98,0,0,0,0,0,0,0,0,,0,,,,,,
13639,03532,01,0,0,0,0,0,0,0,0,,0,,,,,,
13640,03532,98,0,0,0,0,0,0,0,0,,0,,,,,,
13641,03533,01,0,0,0,0,0,0,0,0,,0,,,,,,
13642,03533,98,0,0,0,0,0,0,0,0,,0,,,,,,
13643,03534,01,0,0,0,0,0,0,0,0,,0,,,,,,
13644,03534,98,0,0,0,0,0,0,0,0,,0,,,,,,
13645,03535,01,0,0,0,0,0,0,0,0,,0,,,,,,
13646,03535,98,0,0,0,0,0,0,0,0,,0,,,,,,
13647,03536,01,0,0,0,0,0,0,0,0,,0,,,,,,
13648,03536,98,0,0,0,0,0,0,0,0,,0,,,,,,
13649,03537,01,0,0,0,0,0,0,0,0,,0,,,,,,
13650,03537,98,0,0,0,0,0,0,0,0,,0,,,,,,
13651,03538,01,0,0,0,0,0,0,0,0,,0,,,,,,
13652,03538,98,0,0,0,0,0,0,0,0,,0,,,,,,
13653,03539,01,0,0,0,0,0,0,0,0,,0,,,,,,
13654,03539,98,0,0,0,0,0,0,0,0,,0,,,,,,
13655,03540,01,0,0,0,0,0,0,0,0,,0,,,,,,
13656,03540,98,0,0,0,0,0,0,0,0,,0,,,,,,
13657,03541,01,0,0,0,0,0,0,0,0,,0,,,,,,
13658,03541,98,0,0,0,0,0,0,0,0,,0,,,,,,
13659,03542,01,0,0,0,0,0,0,0,0,,0,,,,,,
13660,03542,98,0,0,0,0,0,0,0,0,,0,,,,,,
13661,03543,01,0,0,0,0,0,0,0,0,,0,,,,,,
13662,03543,98,0,0,0,0,0,0,0,0,,0,,,,,,
13663,04004,01,0,0,0,0,0,0,0,0,,0,,,,,,
13664,04004,98,0,0,0,0,0,0,0,0,,0,,,,,,
13665,07161,01,0,0,0,0,0,0,0,0,,0,,,,,,
13666,07161,98,0,0,0,0,0,0,0,0,,0,,,,,,
13667,07162,01,0,0,0,0,0,0,0,0,,0,,,,,,
13668,07162,98,0,0,0,0,0,0,0,0,,0,,,,,,
13669,80015,01,0,0,0,0,0,0,0,0,,0,,,,,,
13670,80015,98,0,0,0,0,0,0,0,0,,0,,,,,,
13671,626299,01,0,0,0,0,0,0,0,0,,0,,,,,,
13672,626299,98,0,0,0,0,0,0,0,0,,0,,,,,,
13673,626308,01,0,0,0,0,0,0,0,0,,0,,,,,,
13674,626308,98,0,0,0,0,0,0,0,0,,0,,,,,,
13675,720073,01,0,0,0,0,0,0,0,0,,0,,,,,,
13676,720073,98,0,0,0,0,0,0,0,0,,0,,,,,,
13677,720093,01,0,0,0,0,0,0,0,0,,0,,,,,,
13678,720093,98,0,0,0,0,0,0,0,0,,0,,,,,,
13679,ALPO80-110,01,0,0,0,0,0,0,0,0,,0,,,,,,
13680,ALPO80-110,98,0,0,0,0,0,0,0,0,,0,,,,,,
13681,15774,01,0,0,0,0,0,0,0,0,,0,,,,,,
13682,15774,98,0,0,0,0,0,0,0,0,,0,,,,,,
13683,621840,01,0,0,0,0,0,0,0,0,,0,,,,,,
13684,621840,98,0,0,0,0,0,0,0,0,,0,,,,,,
13685,EXDOR12,01,0,0,0,0,0,0,0,0,,0,,,,,,
13686,EXDOR12,98,0,0,0,0,0,0,0,0,,0,,,,,,
13687,620881,01,0,0,0,0,0,0,0,0,,0,,,,,,
13688,620881,98,0,0,0,0,0,0,0,0,,0,,,,,,
13689,620882,01,0,0,0,0,0,0,0,0,,0,,,,,,
13690,620882,98,0,0,0,0,0,0,0,0,,0,,,,,,
13691,620883,01,0,0,0,0,0,0,0,0,,0,,,,,,
13692,620883,98,0,0,0,0,0,0,0,0,,0,,,,,,
13693,620884,01,0,0,0,0,0,0,0,0,,0,,,,,,
13694,620884,98,0,0,0,0,0,0,0,0,,0,,,,,,
13695,620885,01,0,0,0,0,0,0,0,0,,0,,,,,,
13696,620885,98,0,0,0,0,0,0,0,0,,0,,,,,,
13697,14844,01,0,0,0,0,0,0,0,0,,0,,,,,,
13698,14844,98,0,0,0,0,0,0,0,0,,0,,,,,,
13699,140844,01,0,0,0,0,0,0,0,0,,0,,,,,,
13700,140844,98,0,0,0,0,0,0,0,0,,0,,,,,,
13701,623152,01,0,0,0,0,0,0,0,0,,0,,,,,,
13702,623152,98,0,0,0,0,0,0,0,0,,0,,,,,,
13703,623154,01,0,0,0,0,0,0,0,0,,0,,,,,,
13704,623154,98,0,0,0,0,0,0,0,0,,0,,,,,,
13705,621007,01,0,0,0,0,0,0,0,0,,0,,,,,,
13706,621007,98,0,0,0,0,0,0,0,0,,0,,,,,,
13707,621759,01,0,0,0,0,0,0,0,0,,0,,,,,,
13708,621759,98,0,0,0,0,0,0,0,0,,0,,,,,,
13709,621661,01,0,0,0,0,0,0,0,0,,0,,,,,,
13710,621661,98,0,0,0,0,0,0,0,0,,0,,,,,,
13711,621757,01,0,0,0,0,0,0,0,0,,0,,,,,,
13712,621757,98,0,0,0,0,0,0,0,0,,0,,,,,,
13713,620618,01,0,0,0,0,0,0,0,0,,0,,,,,,
13714,620618,98,0,0,0,0,0,0,0,0,,0,,,,,,
13715,621997,01,0,0,0,0,0,0,0,0,,0,,,,,,
13716,621997,98,0,0,0,0,0,0,0,0,,0,,,,,,
13717,621993,01,0,0,0,0,0,0,0,0,,0,,,,,,
13718,621993,98,0,0,0,0,0,0,0,0,,0,,,,,,
13719,220001,01,0,0,0,0,0,0,0,0,,0,,,,,,
13720,220001,98,0,0,0,0,0,0,0,0,,0,,,,,,
13721,220002,01,0,0,0,0,0,0,0,0,,0,,,,,,
13722,220002,98,0,0,0,0,0,0,0,0,,0,,,,,,
13723,220003,01,0,0,0,0,0,0,0,0,,0,,,,,,
13724,220003,98,0,0,0,0,0,0,0,0,,0,,,,,,
13725,220004,01,0,0,0,0,0,0,0,0,,0,,,,,,
13726,220004,98,0,0,0,0,0,0,0,0,,0,,,,,,
13727,220100,01,0,0,0,0,0,0,0,0,,0,,,,,,
13728,220100,98,0,0,0,0,0,0,0,0,,0,,,,,,
13729,220101,01,0,0,0,0,0,0,0,0,,0,,,,,,
13730,220101,98,0,0,0,0,0,0,0,0,,0,,,,,,
13731,220200,01,0,10,0,0,0,0,0,0,,0,,,,,,
13732,220200,98,0,0,0,0,0,0,0,0,,0,,,,,,
13733,220201,01,0,0,0,0,0,0,0,0,,0,,,,,,
13734,220201,98,0,0,0,0,0,0,0,0,,0,,,,,,
13735,220300,01,0,0,0,0,0,0,0,0,,0,,,,,,
13736,220300,98,0,0,0,0,0,0,0,0,,0,,,,,,
13737,220400,01,0,2,0,0,0,0,0,0,,0,,,,,,
13738,220400,98,0,0,0,0,0,0,0,0,,0,,,,,,
13739,220401,01,0,0,0,0,0,0,0,0,,0,,,,,,
13740,220401,98,0,0,0,0,0,0,0,0,,0,,,,,,
13741,220500,01,0,0,0,0,0,0,0,0,,0,,,,,,
13742,220500,98,0,0,0,0,0,0,0,0,,0,,,,,,
13743,220501,01,0,0,0,0,0,0,0,0,,0,,,,,,
13744,220501,98,0,0,0,0,0,0,0,0,,0,,,,,,
13745,220502,01,0,0,0,0,0,0,0,0,,0,,,,,,
13746,220502,98,0,0,0,0,0,0,0,0,,0,,,,,,
13747,220503,01,0,0,0,0,0,0,0,0,,0,,,,,,
13748,220503,98,0,0,0,0,0,0,0,0,,0,,,,,,
13749,220600,01,0,0,0,0,0,0,0,0,,0,,,,,,
13750,220600,98,0,0,0,0,0,0,0,0,,0,,,,,,
13751,220601,01,0,0,0,0,0,0,0,0,,0,,,,,,
13752,220601,98,0,0,0,0,0,0,0,0,,0,,,,,,
13753,220700,01,0,0,0,0,0,0,0,0,,0,,,,,,
13754,220700,98,0,0,0,0,0,0,0,0,,0,,,,,,
13755,220701,01,0,0,0,0,0,0,0,0,,0,,,,,,
13756,220701,98,0,0,0,0,0,0,0,0,,0,,,,,,
13757,220800,01,0,1,0,0,0,0,0,0,,0,,,,,,
13758,220800,98,0,0,0,0,0,0,0,0,,0,,,,,,
13759,220801,01,0,0,0,0,0,0,0,0,,0,,,,,,
13760,220801,98,0,0,0,0,0,0,0,0,,0,,,,,,
13761,220802,01,0,0,0,0,0,0,0,0,,0,,,,,,
13762,220802,98,0,0,0,0,0,0,0,0,,0,,,,,,
13763,220803,01,0,0,0,0,0,0,0,0,,0,,,,,,
13764,220803,98,0,0,0,0,0,0,0,0,,0,,,,,,
13765,220900,01,0,0,0,0,0,0,0,0,,0,,,,,,
13766,220900,98,0,0,0,0,0,0,0,0,,0,,,,,,
13767,220901,01,0,0,0,0,0,0,0,0,,0,,,,,,
13768,220901,98,0,0,0,0,0,0,0,0,,0,,,,,,
13769,221000,01,0,0,0,0,0,0,0,0,,0,,,,,,
13770,221000,98,0,0,0,0,0,0,0,0,,0,,,,,,
13771,221001,01,0,0,0,0,0,0,0,0,,0,,,,,,
13772,221001,98,0,0,0,0,0,0,0,0,,0,,,,,,
13773,221002,01,0,0,0,0,0,0,0,0,,0,,,,,,
13774,221002,98,0,0,0,0,0,0,0,0,,0,,,,,,
13775,221100,01,0,0,0,0,0,0,0,0,,0,,,,,,
13776,221100,98,0,0,0,0,0,0,0,0,,0,,,,,,
13777,221101,01,0,0,0,0,0,0,0,0,,0,,,,,,
13778,221101,98,0,0,0,0,0,0,0,0,,0,,,,,,
13779,221102,01,0,0,0,0,0,0,0,0,,0,,,,,,
13780,221102,98,0,0,0,0,0,0,0,0,,0,,,,,,
13781,221200,01,0,0,0,0,0,0,0,0,,0,,,,,,
13782,221200,98,0,0,0,0,0,0,0,0,,0,,,,,,
13783,221201,01,0,6,0,0,0,0,0,0,,0,,,,,,
13784,221201,98,0,0,0,0,0,0,0,0,,0,,,,,,
13785,221202,01,0,1,0,0,0,0,0,0,,0,,,,,,
13786,221202,98,0,0,0,0,0,0,0,0,,0,,,,,,
13787,221203,01,0,9,0,0,0,0,0,0,,0,,,,,,
13788,221203,98,0,0,0,0,0,0,0,0,,0,,,,,,
13789,221300,01,0,0,0,0,0,0,0,0,,0,,,,,,
13790,221300,98,0,0,0,0,0,0,0,0,,0,,,,,,
13791,221301,01,0,0,0,0,0,0,0,0,,0,,,,,,
13792,221301,98,0,0,0,0,0,0,0,0,,0,,,,,,
13793,221302,01,0,0,0,0,0,0,0,0,,0,,,,,,
13794,221302,98,0,0,0,0,0,0,0,0,,0,,,,,,
13795,221400,01,0,0,0,0,0,0,0,0,,0,,,,,,
13796,221400,98,0,0,0,0,0,0,0,0,,0,,,,,,
13797,221401,01,0,0,0,0,0,0,0,0,,0,,,,,,
13798,221401,98,0,0,0,0,0,0,0,0,,0,,,,,,
13799,221402,01,0,0,0,0,0,0,0,0,,0,,,,,,
13800,221402,98,0,0,0,0,0,0,0,0,,0,,,,,,
13801,221403,01,0,0,0,0,0,0,0,0,,0,,,,,,
13802,221403,98,0,0,0,0,0,0,0,0,,0,,,,,,
13803,221500,01,0,0,0,0,0,0,0,0,,0,,,,,,
13804,221500,98,0,0,0,0,0,0,0,0,,0,,,,,,
13805,221501,01,0,0,0,0,0,0,0,0,,0,,,,,,
13806,221501,98,0,0,0,0,0,0,0,0,,0,,,,,,
13807,221502,01,0,0,0,0,0,0,0,0,,0,,,,,,
13808,221502,98,0,0,0,0,0,0,0,0,,0,,,,,,
13809,221503,01,0,0,0,0,0,0,0,0,,0,,,,,,
13810,221503,98,0,0,0,0,0,0,0,0,,0,,,,,,
13811,221600,01,0,1,0,0,0,0,0,0,,0,,,,,,
13812,221600,98,0,0,0,0,0,0,0,0,,0,,,,,,
13813,221601,01,0,0,0,0,0,0,0,0,,0,,,,,,
13814,221601,98,0,0,0,0,0,0,0,0,,0,,,,,,
13815,221602,01,0,0,0,0,0,0,0,0,,0,,,,,,
13816,221602,98,0,0,0,0,0,0,0,0,,0,,,,,,
13817,221603,01,0,0,0,0,0,0,0,0,,0,,,,,,
13818,221603,98,0,0,0,0,0,0,0,0,,0,,,,,,
13819,221604,01,0,0,0,0,0,0,0,0,,0,,,,,,
13820,221604,98,0,0,0,0,0,0,0,0,,0,,,,,,
13821,221605,01,0,0,0,0,0,0,0,0,,0,,,,,,
13822,221605,98,0,0,0,0,0,0,0,0,,0,,,,,,
13823,221700,01,0,0,0,0,0,0,0,0,,0,,,,,,
13824,221700,98,0,0,0,0,0,0,0,0,,0,,,,,,
13825,221701,01,0,1,0,0,0,0,0,0,,0,,,,,,
13826,221701,98,0,0,0,0,0,0,0,0,,0,,,,,,
13827,221702,01,0,4,0,0,0,0,0,0,,0,,,,,,
13828,221702,98,0,0,0,0,0,0,0,0,,0,,,,,,
13829,221703,01,0,0,0,0,0,0,0,0,,0,,,,,,
13830,221703,98,0,0,0,0,0,0,0,0,,0,,,,,,
13831,221704,01,0,0,0,0,0,0,0,0,,0,,,,,,
13832,221704,98,0,0,0,0,0,0,0,0,,0,,,,,,
13833,221705,01,0,0,0,0,0,0,0,0,,0,,,,,,
13834,221705,98,0,0,0,0,0,0,0,0,,0,,,,,,
13835,220000,01,0,0,0,0,0,0,0,0,,0,,,,,,
13836,220000,98,0,0,0,0,0,0,0,0,,0,,,,,,
13837,221706,01,0,0,0,0,0,0,0,0,,0,,,,,,
13838,221706,98,0,0,0,0,0,0,0,0,,0,,,,,,
13839,221707,01,0,0,0,0,0,0,0,0,,0,,,,,,
13840,221707,98,0,0,0,0,0,0,0,0,,0,,,,,,
13841,221708,01,0,0,0,0,0,0,0,0,,0,,,,,,
13842,221708,98,0,0,0,0,0,0,0,0,,0,,,,,,
13843,221800,01,0,0,0,0,0,0,0,0,,0,,,,,,
13844,221800,98,0,0,0,0,0,0,0,0,,0,,,,,,
13845,221801,01,0,0,0,0,0,0,0,0,,0,,,,,,
13846,221801,98,0,0,0,0,0,0,0,0,,0,,,,,,
13847,626287,01,0,0,0,0,0,0,0,0,,0,,,,,,
13848,626287,98,0,0,0,0,0,0,0,0,,0,,,,,,
13849,626288,01,0,0,0,0,0,0,0,0,,0,,,,,,
13850,626288,98,0,0,0,0,0,0,0,0,,0,,,,,,
13851,626289,01,0,0,0,0,0,0,0,0,,0,,,,,,
13852,626289,98,0,0,0,0,0,0,0,0,,0,,,,,,
13853,621018,01,0,0,0,0,0,0,0,0,,0,,,,,,
13854,621018,98,0,0,0,0,0,0,0,0,,0,,,,,,
13855,621019,01,0,0,0,0,0,0,0,0,,0,,,,,,
13856,621019,98,0,0,0,0,0,0,0,0,,0,,,,,,
13857,620160,01,0,0,0,0,0,0,0,0,,0,,,,,,
13858,620160,98,0,0,0,0,0,0,0,0,,0,,,,,,
13859,15804,01,0,0,0,0,0,0,0,0,,0,,,,,,
13860,15804,98,0,0,0,0,0,0,0,0,,0,,,,,,
13861,626074,01,0,0,0,0,0,0,0,0,,0,,,,,,
13862,626074,98,0,0,0,0,0,0,0,0,,0,,,,,,
13863,627038,01,0,0,0,0,0,0,0,0,,0,,,,,,
13864,627038,98,0,0,0,0,0,0,0,0,,0,,,,,,
13865,621046,01,0,0,0,0,0,0,0,0,,0,,,,,,
13866,621046,98,0,0,0,0,0,0,0,0,,0,,,,,,
13867,621781,01,0,0,0,0,0,0,0,0,,0,,,,,,
13868,621781,98,0,0,0,0,0,0,0,0,,0,,,,,,
13869,621782,01,0,0,0,0,0,0,0,0,,0,,,,,,
13870,621782,98,0,0,0,0,0,0,0,0,,0,,,,,,
13871,621783,01,0,0,0,0,0,0,0,0,,0,,,,,,
13872,621783,98,0,0,0,0,0,0,0,0,,0,,,,,,
13873,99100,01,0,0,0,0,0,0,0,0,,0,,,,,,
13874,99100,98,0,0,0,0,0,0,0,0,,0,,,,,,
13875,99102,01,0,0,0,0,0,0,0,0,,0,,,,,,
13876,99102,98,0,0,0,0,0,0,0,0,,0,,,,,,
13877,99104,01,0,0,0,0,0,0,0,0,,0,,,,,,
13878,99104,98,0,0,0,0,0,0,0,0,,0,,,,,,
13879,99106,01,0,0,0,0,0,0,0,0,,0,,,,,,
13880,99106,98,0,0,0,0,0,0,0,0,,0,,,,,,
13881,99108,01,0,0,0,0,0,0,0,0,,0,,,,,,
13882,99108,98,0,0,0,0,0,0,0,0,,0,,,,,,
13883,620326,01,0,0,0,0,0,0,0,0,,0,,,,,,
13884,620326,98,0,0,0,0,0,0,0,0,,0,,,,,,
13885,23102,01,0,0,0,0,0,0,0,0,,0,,,,,,
13886,23102,98,0,0,0,0,0,0,0,0,,0,,,,,,
13887,CT0001,01,0,0,0,0,0,0,0,0,,0,,,,,,
13888,CT0001,98,0,0,0,0,0,0,0,0,,0,,,,,,
13889,621070,01,0,0,0,0,0,0,0,0,,0,,,,,,
13890,621070,98,0,0,0,0,0,0,0,0,,0,,,,,,
13891,632000,01,0,0,0,0,0,0,0,0,,0,,,,,,
13892,632000,98,0,0,0,0,0,0,0,0,,0,,,,,,
13893,632002,01,0,0,0,0,0,0,0,0,,0,,,,,,
13894,632002,98,0,0,0,0,0,0,0,0,,0,,,,,,
13895,CM0001,01,0,0,0,0,0,0,0,0,,0,,,,,,
13896,CM0001,98,0,0,0,0,0,0,0,0,,0,,,,,,
13897,CM0002,01,0,0,0,0,0,0,0,0,,0,,,,,,
13898,CM0002,98,0,0,0,0,0,0,0,0,,0,,,,,,
13899,CM0003,01,0,0,0,0,0,0,0,0,,0,,,,,,
13900,CM0003,98,0,0,0,0,0,0,0,0,,0,,,,,,
13901,CM0004,01,0,0,0,0,0,0,0,0,,0,,,,,,
13902,CM0004,98,0,0,0,0,0,0,0,0,,0,,,,,,
13903,620276,01,0,0,0,0,0,0,0,0,,0,,,,,,
13904,620276,98,0,0,0,0,0,0,0,0,,0,,,,,,
13905,CT0002,01,0,0,0,0,0,0,0,0,,0,,,,,,
13906,CT0002,98,0,0,0,0,0,0,0,0,,0,,,,,,
13907,CT0003,01,0,0,0,0,0,0,0,0,,0,,,,,,
13908,CT0003,98,0,0,0,0,0,0,0,0,,0,,,,,,
13909,620278,01,0,0,0,0,0,0,0,0,,0,,,,,,
13910,620278,98,0,0,0,0,0,0,0,0,,0,,,,,,
13911,625230,01,0,11,0,0,0,0,0,0,,0,,,,,,
13912,625230,98,0,0,0,0,0,0,0,0,,0,,,,,,
13913,99114,01,0,0,0,0,0,0,0,0,,0,,,,,,
13914,99114,98,0,0,0,0,0,0,0,0,,0,,,,,,
13915,625611,01,0,0,0,0,0,0,0,0,,0,,,,,,
13916,625611,98,0,0,0,0,0,0,0,0,,0,,,,,,
13917,621071,01,0,0,0,0,0,0,0,0,,0,,,,,,
13918,621071,98,0,0,0,0,0,0,0,0,,0,,,,,,
13919,620244,01,0,0,0,0,0,0,0,0,,0,,,,,,
13920,620244,98,0,0,0,0,0,0,0,0,,0,,,,,,
13921,621056,01,0,0,0,0,0,0,0,0,,0,,,,,,
13922,621056,98,0,0,0,0,0,0,0,0,,0,,,,,,
13923,621058,01,0,0,0,0,0,0,0,0,,0,,,,,,
13924,621058,98,0,0,0,0,0,0,0,0,,0,,,,,,
13925,621154,01,0,0,0,0,0,0,0,0,,0,,,,,,
13926,621154,98,0,0,0,0,0,0,0,0,,0,,,,,,
13927,621156,01,0,0,0,0,0,0,0,0,,0,,,,,,
13928,621156,98,0,0,0,0,0,0,0,0,,0,,,,,,
13929,621158,01,0,0,0,0,0,0,0,0,,0,,,,,,
13930,621158,98,0,0,0,0,0,0,0,0,,0,,,,,,
13931,621160,01,0,0,0,0,0,0,0,0,,0,,,,,,
13932,621160,98,0,0,0,0,0,0,0,0,,0,,,,,,
13933,621162,01,0,0,0,0,0,0,0,0,,0,,,,,,
13934,621162,98,0,0,0,0,0,0,0,0,,0,,,,,,
13935,621164,01,0,0,0,0,0,0,0,0,,0,,,,,,
13936,621164,98,0,0,0,0,0,0,0,0,,0,,,,,,
13937,621166,01,0,0,0,0,0,0,0,0,,0,,,,,,
13938,621166,98,0,0,0,0,0,0,0,0,,0,,,,,,
13939,621755,01,0,0,0,0,0,0,0,0,,0,,,,,,
13940,621755,98,0,0,0,0,0,0,0,0,,0,,,,,,
13941,625194,01,0,0,0,0,0,0,0,0,,0,,,,,,
13942,625194,98,0,0,0,0,0,0,0,0,,0,,,,,,
13943,625196,01,0,0,0,0,0,0,0,0,,0,,,,,,
13944,625196,98,0,0,0,0,0,0,0,0,,0,,,,,,
13945,625201,01,0,0,0,0,0,0,0,0,,0,,,,,,
13946,625201,98,0,0,0,0,0,0,0,0,,0,,,,,,
13947,625290,01,0,0,0,0,0,0,0,0,,0,,,,,,
13948,625290,98,0,0,0,0,0,0,0,0,,0,,,,,,
13949,625292,01,0,10,0,0,0,0,0,0,,0,,,,,,
13950,625292,98,0,0,0,0,0,0,0,0,,0,,,,,,
13951,625294,01,0,0,0,0,0,0,0,0,,0,,,,,,
13952,625294,98,0,0,0,0,0,0,0,0,,0,,,,,,
13953,625296,01,0,0,0,0,0,0,0,0,,0,,,,,,
13954,625296,98,0,0,0,0,0,0,0,0,,0,,,,,,
13955,625298,01,0,0,0,0,0,0,0,0,,0,,,,,,
13956,625298,98,0,0,0,0,0,0,0,0,,0,,,,,,
13957,627598,01,0,0,0,0,0,0,0,0,,0,,,,,,
13958,627598,98,0,0,0,0,0,0,0,0,,0,,,,,,
13959,627599,01,0,0,0,0,0,0,0,0,,0,,,,,,
13960,627599,98,0,0,0,0,0,0,0,0,,0,,,,,,
13961,620198,01,0,0,0,0,0,0,0,0,,0,,,,,,
13962,620198,98,0,0,0,0,0,0,0,0,,0,,,,,,
13963,621996,01,0,0,0,0,0,0,0,0,,0,,,,,,
13964,621996,98,0,0,0,0,0,0,0,0,,0,,,,,,
13965,620232,01,0,0,0,0,0,0,0,0,,0,,,,,,
13966,620232,98,0,0,0,0,0,0,0,0,,0,,,,,,
13967,620234,01,0,2,0,0,0,0,0,0,,0,,,,,,
13968,620234,98,0,0,0,0,0,0,0,0,,0,,,,,,
13969,620300,01,0,1,0,0,0,0,0,0,,0,,,,,,
13970,620300,98,0,0,0,0,0,0,0,0,,0,,,,,,
13971,621748,01,0,0,0,0,0,0,0,0,,0,,,,,,
13972,621748,98,0,0,0,0,0,0,0,0,,0,,,,,,
13973,221205,01,0,3,0,0,0,0,0,0,,0,,,,,,
13974,221205,98,0,0,0,0,0,0,0,0,,0,,,,,,
13975,221207,01,0,0,0,0,0,0,0,0,,0,,,,,,
13976,221207,98,0,0,0,0,0,0,0,0,,0,,,,,,
13977,621753,01,0,0,0,0,0,0,0,0,,0,,,,,,
13978,621753,98,0,0,0,0,0,0,0,0,,0,,,,,,
13979,620209,01,0,0,0,0,0,0,0,0,,0,,,,,,
13980,620209,98,0,0,0,0,0,0,0,0,,0,,,,,,
13981,93729897,01,0,0,0,0,0,0,0,0,,0,,,,,,
13982,93729897,98,0,0,0,0,0,0,0,0,,0,,,,,,
