"ORDEARTI,N,6,0","CODIARTI,C,10","CODIGRAR,C,4","DESCARTI,C,70","UNMEARTI,C,3","ENVAARTI,C,5","UNENARTI,N,5,0","CODIIMP1,C,2","CODIIMP2,C,2","CODIDECA,C,2","CODIDEOP,C,2","ISTKARTI,C,1","IMOVARTI,C,1","CODIESPE,C,2","DECAARTI,N,5,2","REFIARTI,N,6,2","FLETARTI,N,6,2","MARGARTI,N,6,2","COEFARTI,N,8,4","POR1DEOP,N,5,2","POR2DEOP,N,5,2","POR3DEOP,N,5,2","POR4DEOP,N,5,2","POR5DEOP,N,5,2","POR6DEOP,N,5,2","POR7DEOP,N,5,2","CODIPROV,C,3","NUMEMODE,C,10","NPROARTI,C,15","CODIIMP3,C,2","FRANARTI,C,1","PREFARTI,C,4","BASIARTI,C,8","SUF1ARTI,C,2","SUF2ARTI,C,3","PARTARTI,C,22","BAINARTI,C,8","TIPOARTI,C,1","RECAARTI,N,8,2","COMIARTI,N,5,2","NUMECUEN,C,6","ACTIARTI,C,1","PROVARTI,C,5","FEACARTI,D","OBSOARTI,C,1","COB1ARTI,C,30","COB2ARTI,C,30","COBAARTI,C,30","EMERARTI,C,40","HORAARTI,C,6","ULMOARTI,D","CODIMARC,C,3","FEBAARTI,D","SIREARTI,C,1","REEMARTI,C,21","NUMELIST,C,2","CLASARTI,C,3","GRUPARTI,C,1","INDIARTI,L","CODIDESE,C,4","PRECARTI,N,15,2","COPRARTI,C,20","FEALARTI,D","CODIDESC,C,2","MODEARTI,C,12","MARCARTI,C,10","ORIGARTI,C,10","DESPARTI,C,20","FEDEARTI,D","COPRATI,C,10","CODICATE,C,4","IMAGARTI,C,120","LOTEARTI,C,1"
0,87020,0039,REMACHE ST C.ALOMADA 4x6 X1000 U,1,1000,1,01,,,,S,A,,,,,,,,,,,,,,,,,,,,,,,87020,,,,0,,A,,11/10/2022,,,,,,13:00:,23/09/2025,013,,,,,,,,,,,,,,,,,,,0090,,
0,87021,0039,REMACHE ST C.ALOMADA 4x8 X1000 U,1,1000,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,87021,,,,0,,A,063,,,,,1100400800,,13:00:,23/09/2025,013,,,,,,,,,,,,,,,,,,,0090,,
0,87022,0039,REMACHE ST C.ALOMADA 4x10 X1000 U,1,1000,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,87022,,,,0,,A,063,11/10/2022,,,,11004010000,,13:01:,23/09/2025,013,,,,,,,,,,,,,,,,,,,0090,,
0,87023,0039,REMACHE ST C.ALOMADA 4x12 x1000 U,1,1000,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,87023,,,,0,,A,063,11/10/2022,,,,1100401200,,13:01:,23/09/2025,013,,,,,,,,,,,,,,,,,,,0090,,
0,87024,0039,REMACHE ST C.ALOMADA 4x14 X1000 U,1,1000,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,87024,,,,0,,A,063,,,,,11004016000,,13:01:,23/09/2025,013,,,,,,,,,,,,,,,,,,,0090,,
0,87025,0039,REMACHE ST C.ALOMADA 4x16 X1000 U,1,1000,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,87025,,,,0,,A,063,10/08/2022,,,,1100401600,,13:01:,23/09/2025,013,,,,,,,,,,,,,,,,,,,0090,,
0,87026,0039,REMACHE ST C.ALOMADA 4x19 X1000 U,1,1000,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,87026,,,,0,,A,063,12/11/2025,,,,11004019000,,13:01:,23/09/2025,013,,,,,,,,,,,,,,,,,,,0090,,
0,87027,0039,REMACHE ST C.ALOMADA 4x25 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87027,,,,0,,A,063,,,,,,,09:06:,07/06/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87028,0039,REMACHE ST C.ALOMADA 4x30 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87028,,,,0,,A,063,,,,,11004030000,,10:31:,08/06/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87040,0039,REMACHE ST C.ALOMADA 5x8 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87040,,,,0,,A,063,,,,,11005008000,,16:50:,22/07/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87041,0039,REMACHE ST C.ALOMADA 5x10 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87041,,,,0,,A,063,06/07/2025,,,,1100501000,,10:31:,08/06/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87042,0039,REMACHE ST C.ALOMADA 5x12 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87042,,,,0,,A,063,06/07/2025,,,,11005012000,,09:07:,07/06/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87043,0039,REMACHE ST C.ALOMADA 5x14 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87043,,,,0,,A,063,06/07/2025,,,,1100501400,,15:05:,16/06/2021,013,,,,,,,,,,,,,,,,,,,0090,,
3,87044,0039,REMACHE ST C.ALOMADA 5x16 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87044,,,,0,,A,063,06/07/2025,,,,1100501600,,12:15:,20/07/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87045,0039,REMACHE ST C.ALOMADA 5x20 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87045,,,,0,,A,063,06/07/2025,,,,11005020000,,11:59:,22/08/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87046,0039,REMACHE ST C.ALOMADA 5x25 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87046,,,,0,,A,063,12/07/2022,,,,11005025000,,09:08:,07/06/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87047,0039,REMACHE ST C.ALOMADA 5x28 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87047,,,,0,,A,063,10/08/2022,,,,,,09:09:,07/06/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87048,0039,REMACHE ST C.ALOMADA 5x30 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87048,,,,0,,A,063,,,,,1100503000,,10:40:,12/09/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87049,0039,REMACHE ST C.ALOMADA 5x35 X300 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87049,,,,0,,A,063,,,,,,,11:42:,10/03/2024,013,,,,,,,,,,,,,,,,,,,0090,,
0,87050,0039,REMACHE ST C.ALOMADA 5x40 X250 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87050,,,,0,,A,063,,,,,,,11:43:,10/03/2024,013,,,,,,,,,,,,,,,,,,,0090,,
0,87051,0039,REMACHE ST C.ALOMADA 5x45 X250 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87051,,,,0,,A,063,,,,,,,09:09:,07/06/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87052,0039,REMACHE ST C.ALOMADA 5x50 X250 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87052,,,,0,,A,063,,,,,11005050000,,12:15:,15/09/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87060,0039,REMACHE ST C.ALOMADA 6x8 X400 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87060,,,,0,,A,063,,,,,,,12:54:,18/10/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87061,0039,REMACHE ST C.ALOMADA 6x10 X400 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87061,,,,0,,A,063,,,,,11006010000,,10:29:,23/08/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87062,0039,REMACHE ST C.ALOMADA 6x12 X400 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87062,,,,0,,A,063,,,,,11006012000,,10:40:,12/09/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87063,0039,REMACHE ST C.ALOMADA 6x14 X400 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87063,,,,0,,A,063,,,,,,,10:06:,09/06/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87064,0039,REMACHE ST C.ALOMADA 6x16 X400 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87064,,,,0,,A,063,,,,,,,10:30:,23/08/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87065,0039,REMACHE ST C.ALOMADA 6x20 X400 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87065,,,,0,,A,063,,,,,11006020000,,09:10:,07/06/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87066,0039,REMACHE ST C.ALOMADA 6x25 X200 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87066,,,,0,,A,063,,,,,11006025000,,16:51:,22/07/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87067,0039,REMACHE ST C.ALOMADA 6x30 X200 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87067,,,,0,,A,063,11/10/2022,,,,,,16:51:,22/07/2021,013,,,,,,,,,,,,,,,,,,,0090,,
2933,87100,0039,REMACHE ST C.ANCHA 3.5x8 X1000 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,15:39:,06/06/2016,013,,,,,,,,,,,,,,,,,,,0090,,
2934,87101,0039,REMACHE ST C.ANCHA 3.5x10 X1000 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,15:40:,06/06/2016,013,,,,,,,,,,,,,,,,,,,0090,,
2935,87102,0039,REMACHE ST C.ANCHA 3.5x12 X1000 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,15:40:,06/06/2016,013,,,,,,,,,,,,,,,,,,,0090,,
2937,87110,0039,REMACHE ST C.ANCHA 4x8 X1000 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,15:40:,06/06/2016,013,,,,,,,,,,,,,,,,,,,0090,,
2938,87111,0039,REMACHE ST C.ANCHA 4x10 X1000 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,15:40:,06/06/2016,013,,,,,,,,,,,,,,,,,,,0090,,
2939,87112,0039,REMACHE ST C.ANCHA 4x12 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,15:40:,06/06/2016,013,,,,,,,,,,,,,,,,,,,0090,,
2940,87120,0039,REMACHE ST C.ANCHA 4.8x10 x500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,15:41:,06/06/2016,013,,,,,,,,,,,,,,,,,,,0090,,
0,87121,0039,REMACHE ST C.ANCHA 4.8x12 x 250 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87121,,,,0,,A,063,,,,,1103481200,,17:31:,13/02/2024,013,,,,,,,,,,,,,,,,,,,0090,,
0,87122,0039,REMACHE ST C.ANCHA 4.8x14 X500 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87122,,,,0,,A,063,,,,,,,17:43:,18/10/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87123,0039,REMACHE ST C.ANCHA 4.8x16 X250 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87123,,,,0,,A,063,,,,,1103481600,,12:12:,20/07/2021,013,,,,,,,,,,,,,,,,,,,0090,,
0,87124,0039,REMACHE ST C.ANCHA 4.8x20 X250 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87124,,,,0,,A,063,,,,,,,17:44:,18/10/2021,013,,,,,,,,,,,,,,,,,,,0090,,
2945,87125,0039,REMACHE ST C.ANCHA 4.8x24 X250 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,15:42:,06/06/2016,013,,,,,,,,,,,,,,,,,,,0090,,
2946,87126,0039,REMACHE ST C.ANCHA 4.8x27 X250 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,1103482700,,15:43:,06/06/2016,013,,,,,,,,,,,,,,,,,,,0090,,
2947,87127,0039,REMACHE ST C.ANCHA 4.8x30 X250 U,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,15:43:,06/06/2016,013,,,,,,,,,,,,,,,,,,,0090,,
2948,07280,0013,TUBOS Y PUNTAS EN JUEGO X 41 PIEZAS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,,,,,,,,,,,0,,A,070,,,,,EVOL0228,,13:15:,03/08/2014,,,,,,,,,,,,,,,,,,,,0005,,
2950,07281,0013,TUBOS Y PUNTAS EN JUEGO X 40 PIEZAS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,,,,,,,,,,,0,,A,070,27/03/2023,,,,EVOL0227,,13:15:,03/08/2014,,,,,,,,,,,,,,,,,,,,0005,,
0,07282,0013,TUBOS Y PUNTAS EN JUEGO X 25 PIEZAS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,A,,,,,,07282,,,,0,,A,070,,,,,EVOL0225,,11:16:,28/06/2021,,,,,,,,,,,,,,,,,,,,0005,,
2952,07283,0013,TUBOS Y PUNTAS EN JUEGO X 52 PIEZAS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,,,,,,,,,,,0,,A,070,,,,,EVOL0226,,13:15:,03/08/2014,,,,,,,,,,,,,,,,,,,,0005,,
0,07286,0013,"LLAVE CRIQUE C/MANGO ANAT E 1/4"".",1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,A,,,,,,07286,,,,0,,A,070,,,,,EVOL0247,,09:09:,17/04/2024,,,,,,,,,,,,,,,,,,,,0056,,
0,07287,0013,"LLAVE CRIQUE C/MANGO ANAT E 3/8"".",1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,A,,,,,,07287,,,,0,,A,070,,,,,EVOL0248,,09:10:,17/04/2024,,,,,,,,,,,,,,,,,,,,0056,,
0,07288,0013,"LLAVE CRIQUE C/MANGO ANAT E 1/2"".",1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,A,,,,,,07288,,,,0,,A,070,,,,,EVOL0249,,09:11:,17/04/2024,,,,,,,,,,,,,,,,,,,,0056,,
0,07295,0013,LLAVES ALLEN LLAVERO DE 10 PZAS MM,1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,A,,,,,,07295,,,,0,,A,070,,,,,EVOL0044,,15:00:,09/06/2021,,,,,,,,,,,,,,,,,,,,0045,,
0,07296,0013,LLAVES ALLEN LLAVERO DE 10 PZAS PUL,1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,A,,,,,,07296,,,,0,,A,070,,,,,,,14:16:,09/06/2021,,,,,,,,,,,,,,,,,,,,0045,,
0,07297,0013,LLAVES ALLEN SERIE LARGA C/CABEZA E,1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,A,,,,,,07297,,,,0,,A,070,,,,,EVOL0246,,08:52:,01/06/2022,,,,,,,,,,,,,,,,,,,,0045,,
0,07298,0013,LLAVES TORX EN JUEGO DE 9 PZAS (72),1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,A,,,,,,07298,,,,0,030104,A,070,,,,,EVOL0211,,15:37:,15/06/2021,,,,,,,,,,,,,,,,,,,,0045,,
2960,07310,0013,"VALVULA ESFERICA DE 1/2""PASO TOTAL",1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,,,,,,,,,,,0,,A,070,,,,,EVOL1100,,15:59:,03/08/2014,,,,,,,,,,,,,,,,,,,,0051,,
2961,07311,0013,"VALVULA ESFERICA DE 3/4"" PASO TOTAL",1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,,,,,,,,,,,0,,A,070,,,,,EVOL1110,,15:59:,03/08/2014,,,,,,,,,,,,,,,,,,,,0051,,
2962,07315,0013,"CANILLA ESFERICA 1/2""MANGA METALICA",1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,,,,,,,,,,,0,,A,070,,,,,EVOL0072,,15:59:,03/08/2014,,,,,,,,,,,,,,,,,,,,0051,,
2963,89330,0071,GANCHO GIRAT CARGA C/TRABA x500KGS,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,14:11:,11/08/2014,,,,,,,,,,,,,,,,,,,,0101,,
2964,89331,0071,GANCHO GIRAT CARGA C/TRABA x750KGS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,7191,,14:11:,11/08/2014,,,,,,,,,,,,,,,,,,,,0101,,
2965,89332,0071,GANCHO GIRAT CARGA C/TRABA x1000KGS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,7192,,14:12:,11/08/2014,,,,,,,,,,,,,,,,,,,,0101,,
2966,89334,0071,GANCHO GIRAT CARGA C/TRABA x1500KGS,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,7193,,14:12:,11/08/2014,,,,,,,,,,,,,,,,,,,,0101,,
2967,89335,0071,GANCHO GIRAT CARGA C/TRABA x2000KGS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,7194,,14:12:,11/08/2014,,,,,,,,,,,,,,,,,,,,0101,,
2968,89336,0071,GANCHO GIRAT CARGA C/TRABA x3000KGS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,7195,,14:13:,11/08/2014,,,,,,,,,,,,,,,,,,,,0101,,
2969,89337,0071,GANCHO GIRAT CARGA C/TRABA x5000KGS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,7196,,14:13:,11/08/2014,,,,,,,,,,,,,,,,,,,,0101,,
2970,89350,0071,CANCAMOS MACHO 8MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,14:13:,11/08/2014,,,,,,,,,,,,,,,,,,,,0102,,
2971,89351,0071,CANCAMOS MACHO 10MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,14:13:,11/08/2014,,,,,,,,,,,,,,,,,,,,0102,,
2972,89352,0071,CANCAMOS MACHO 12MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,14:13:,11/08/2014,,,,,,,,,,,,,,,,,,,,0102,,
2973,89353,0071,CANCAMOS MACHO 16MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,14:14:,11/08/2014,,,,,,,,,,,,,,,,,,,,0102,,
2974,89354,0071,CANCAMOS MACHO 20MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,14:14:,11/08/2014,,,,,,,,,,,,,,,,,,,,0102,,
2975,89360,0071,CANCAMOS HEMBRA 8MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,14:14:,11/08/2014,,,,,,,,,,,,,,,,,,,,0102,,
2976,89361,0071,CANCAMOS HEMBRA 10MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,14:14:,11/08/2014,,,,,,,,,,,,,,,,,,,,0102,,
2977,89362,0071,CANCAMOS HEMBRA 12MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,14:14:,11/08/2014,,,,,,,,,,,,,,,,,,,,0102,,
2978,89363,0071,CANCAMOS HEMBRA 16MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,14:14:,11/08/2014,,,,,,,,,,,,,,,,,,,,0102,,
2979,89364,0071,CANCAMOS HEMBRA 20MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,14:14:,11/08/2014,,,,,,,,,,,,,,,,,,,,0102,,
2980,89500,,CINCHA AMARRE T.CARRACA 25MMx4MTS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,068,,,,,,,,,,,,,0,,A,068,,,,,620,,09:57:,16/02/2012,,,,,,,,,,,,,,,,,,,,,,
2981,89505,,CINCHA AMARRE T.CARRACA 50MMx9.3MTS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,068,,,,,,,,,,,,,0,,A,068,,,,,624,,09:57:,16/02/2012,,,,,,,,,,,,,,,,,,,,,,
2982,87200,0039,REMACHADORA MANUAL AR 312,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,10:31:,05/08/2014,,,,,,,,,,,,,,,,,,,,0046,,
2983,87202,0039,REMACHADORA T.FUELLE ART T4,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,10:32:,05/08/2014,,,,,,,,,,,,,,,,,,,,0046,,
2984,87204,0039,REMACHADORA 2 BRAZOS AR 530,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,,,,,,,,,,,0,,A,063,,,,,,,10:32:,05/08/2014,,,,,,,,,,,,,,,,,,,,0046,,
0,87206,0039,REMACHADORA NEUMATICA AR 600,1,,1,01,,,,S,A,,,,,,,,,,,,,,063,,,A,,,,,,87206,,,,0,,A,063,29/08/2021,,,,AR600,,16:12:,29/07/2021,,,,,,,,,,,,,,,,,,,,0046,,
2986,05120,,CINTA P/REFRIG 70MMx20Mx0.13MM C/AD,1,1,1,01,,,,S,A,,,,,,,,,,,,,,065,,,,,,,,,,,,,0,,A,065,,,,,00100,,12:37:,06/06/2016,029,,,,,,,,,,,,,,,,,,,,,
2987,05121,,CINTA P/REFRIG 70MMx20Mx0.13MM S/AD,1,1,1,01,,,,S,A,,,,,,,,,,,,,,065,,,,,,,,,,,,,0,,A,065,,,,,00101,,12:37:,06/06/2016,029,,,,,,,,,,,,,,,,,,,,,
2988,05100,,CINTA PAPEL 12MM x 50MTS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,065,,,,,,,,,,,,,0,,A,065,,,,,PTTACSA751B,,12:36:,06/06/2016,029,,,,,,,,,,,,,,,,,,,,,
2989,05101,,CINTA PAPEL 18MM x 50MTS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,065,,,,,,,,,,,,,0,,A,065,,,,,PTTACSA752B,,12:36:,06/06/2016,029,,,,,,,,,,,,,,,,,,,,,
2990,05102,,CINTA PAPEL 24MM x 50MTS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,065,,,,,,,,,,,,,0,,A,065,,,,,PTTACSA753B,,12:36:,06/06/2016,029,,,,,,,,,,,,,,,,,,,,,
2991,05103,,CINTA PAPEL 36MM x 50MTS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,065,,,,,,,,,,,,,0,,A,065,,,,,PTTACSA754B,,12:36:,06/06/2016,029,,,,,,,,,,,,,,,,,,,,,
2992,05104,,CINTA PAPEL 48MM x 50MTS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,065,,,,,,,,,,,,,0,,A,065,,,,,PTTACSA755B,,12:37:,06/06/2016,029,,,,,,,,,,,,,,,,,,,,,
2993,05110,,CINTA DE EMPAQUE 48MM x 40MT TRANSP,1,1,1,01,,,,S,A,,,,,,,,,,,,,,065,,,,,,,,,,,,,0,,A,065,,,,,00701,,12:32:,06/06/2016,029,,,,,,,,,,,,,,,,,,,,,
3,05111,,CINTA DE EMPAQUE 48MM x 40MT MARRON,1,1,1,01,,,,S,A,,,,,,,,,,,,,,065,,,,,,,,,,,,,0,,A,065,,,,,00701,,12:32:,06/06/2016,029,,,,,,,,,,,,,,,,,,,,,
3,05114,,CINTA DE EMPAQUE 48MM x 100MT TRANS,1,1,1,01,,,,S,A,,,,,,,,,,,,,,065,,,,,,,,,,,,,0,,A,065,,,,,00711,,12:32:,06/06/2016,029,,,,,,,,,,,,,,,,,,,,,
2996,05115,,CINTA DE EMPAQUE 48MM x 100MT MARR,1,1,1,01,,,,S,A,,,,,,,,,,,,,,065,,,,,,,,,,,,,0,,A,065,,,,,00711,,12:33:,06/06/2016,029,,,,,,,,,,,,,,,,,,,,,
3006,07312,0013,"VALVULA ESFERICA DE 1"" PASO TOTAL",1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,,,,,,,,,,,0,,A,070,,,,,EVOL1120,,15:59:,03/08/2014,,,,,,,,,,,,,,,,,,,,0051,,
3008,87208,,REMACHADORA P/REMACHES C/ROSCA TR24,1,,1,01,,,,S,A,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,14303,,RUEDA RECTA OX.AL.203X25.4 GR80,1,,1,01,,,,S,A,,,,,,,,,,,,,,029,,,,,,,,,,,,,0,,A,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,14208,,RUEDA RECTA OX.AL.101X15.9 GR80,1,,1,01,,,,S,A,,,,,,,,,,,,,,029,,,,,,,,,,,,,0,,A,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,07226,0013,MARTILLO GALPONERO NEGRO 27 mm,1,1,1,01,,,,S,A,,,,,,,,,,,,,,070,,,,,,,,,,,,,0,,A,070,,,,,EVOL0020,,13:12:,03/08/2014,,,,,,,,,,,,,,,,,,,,0054,,
3040,12011,0049,MULTITOMA 5 BOCAS S/ CABLE,1,1,1,01,,,,S,A,,,,,,,,,,,,,,037,,,,,,,,,,,,,0,,A,037,,,,,KD50251,,16:51:,05/06/2016,005,,,,,,,,,,,,,,,,,,,0203,,
3042,89212,0071,MOSQUETON 9X90MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,12:50:,11/08/2014,,,,,,,,,,,,,,,,,,,,0096,,
3043,89214,0071,MOSQUETON 10X100MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,12:50:,11/08/2014,,,,,,,,,,,,,,,,,,,,0096,,
3044,89216,0071,MOSQUETON 11X110MM,1,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,,,,,,,,,,,0,,A,110,,,,,,,12:50:,11/08/2014,,,,,,,,,,,,,,,,,,,,0096,,
0,89239,0071,ADAPTADOR MAGNETICO 5/16 X65 MM,,,1,01,,,,S,A,,,,,,,,,,,,,,110,,,A,,,,,,89239,,,,0,,A,110,,,,,,,14:56:,08/06/2022,,,,,,,,,,,,,,,,,,,,0999,,
